ProgrammeCoursesID,Programme code,Study Year,Academic Year,Course,Course Type
608,10011,3.0,2020-2021,1213,elective
609,10011,3.0,2020-2021,1165,elective
610,10011,3.0,2020-2021,1085,elective
611,10011,3.0,2020-2021,1062,elective
612,10011,3.0,2021-2022,1095,compulsory
613,10011,3.0,2021-2022,1168,compulsory-elective
614,10011,3.0,2021-2022,1025,compulsory-elective
615,10011,3.0,2021-2022,1274,elective
616,10011,3.0,2021-2022,1267,elective
617,10011,3.0,2021-2022,1172,elective
618,10011,3.0,2021-2022,1021,elective
619,10011,3.0,2021-2022,1018,elective
620,10011,3.0,2022-2023,1085,compulsory
621,10011,3.0,2022-2023,1254,compulsory-elective
622,10011,3.0,2022-2023,1230,compulsory-elective
623,10011,3.0,2022-2023,1174,compulsory-elective
624,10011,3.0,2022-2023,1261,elective
625,10011,3.0,2022-2023,1235,elective
626,10011,3.0,2022-2023,1197,elective
627,10011,3.0,2022-2023,1187,elective
628,10011,3.0,2022-2023,1024,elective
629,10011,3.0,2022-2023,1016,elective
630,10011,3.0,2023-2024,1138,compulsory
631,10011,3.0,2023-2024,1115,compulsory
632,10011,3.0,2023-2024,1242,compulsory-elective
633,10011,3.0,2023-2024,1081,compulsory-elective
634,10011,3.0,2023-2024,1043,compulsory-elective
635,10011,3.0,2023-2024,1298,elective
636,10011,3.0,2023-2024,1278,elective
637,10011,3.0,2023-2024,1263,elective
638,10011,3.0,2023-2024,1141,elective
639,10011,3.0,2023-2024,1118,elective
640,10012,1.0,2013-2014,1149,compulsory
641,10012,1.0,2013-2014,1147,compulsory
642,10012,1.0,2013-2014,1187,compulsory-elective
643,10012,1.0,2013-2014,1179,compulsory-elective
644,10012,1.0,2013-2014,1173,compulsory-elective
645,10012,1.0,2013-2014,1100,compulsory-elective
646,10012,1.0,2013-2014,1253,elective
647,10012,1.0,2013-2014,1231,elective
648,10012,1.0,2013-2014,1202,elective
649,10012,1.0,2013-2014,1200,elective
650,10012,1.0,2013-2014,1181,elective
651,10012,1.0,2013-2014,1091,elective
652,10012,1.0,2014-2015,1158,compulsory
653,10012,1.0,2014-2015,1037,compulsory
654,10012,1.0,2014-2015,1162,compulsory-elective
655,10012,1.0,2014-2015,1081,compulsory-elective
656,10012,1.0,2014-2015,1075,compulsory-elective
657,10012,1.0,2014-2015,1049,compulsory-elective
658,10012,1.0,2014-2015,1263,elective
659,10012,1.0,2014-2015,1207,elective
660,10012,1.0,2014-2015,1108,elective
661,10012,1.0,2014-2015,1080,elective
662,10012,1.0,2014-2015,1054,elective
663,10012,1.0,2014-2015,1051,elective
664,10012,1.0,2015-2016,1146,compulsory
665,10012,1.0,2015-2016,1246,compulsory-elective
666,10012,1.0,2015-2016,1098,compulsory-elective
667,10012,1.0,2015-2016,1097,compulsory-elective
668,10012,1.0,2015-2016,1207,elective
669,10012,1.0,2015-2016,1206,elective
670,10012,1.0,2015-2016,1189,elective
671,10012,1.0,2015-2016,1161,elective
672,10012,1.0,2015-2016,1129,elective
673,10012,1.0,2015-2016,1090,elective
674,10012,1.0,2016-2017,1209,compulsory
675,10012,1.0,2016-2017,1050,compulsory
676,10012,1.0,2016-2017,1240,compulsory-elective
677,10012,1.0,2016-2017,1137,compulsory-elective
678,10012,1.0,2016-2017,1134,compulsory-elective
679,10012,1.0,2016-2017,1039,compulsory-elective
680,10012,1.0,2016-2017,1281,elective
681,10012,1.0,2016-2017,1265,elective
682,10012,1.0,2016-2017,1156,elective
683,10012,1.0,2016-2017,1060,elective
684,10012,1.0,2016-2017,1037,elective
685,10012,1.0,2017-2018,1292,compulsory
686,10012,1.0,2017-2018,1257,compulsory-elective
687,10012,1.0,2017-2018,1250,compulsory-elective
688,10012,1.0,2017-2018,1293,elective
689,10012,1.0,2017-2018,1247,elective
690,10012,1.0,2017-2018,1073,elective
691,10012,1.0,2017-2018,1019,elective
692,10012,1.0,2018-2019,1297,compulsory
693,10012,1.0,2018-2019,1078,compulsory
694,10012,1.0,2018-2019,1086,compulsory
695,10012,1.0,2018-2019,1003,compulsory
696,10012,1.0,2018-2019,1294,elective
697,10012,1.0,2018-2019,1215,elective
698,10012,1.0,2018-2019,1120,elective
699,10012,1.0,2018-2019,1042,elective
700,10012,1.0,2019-2020,1139,compulsory
701,10012,1.0,2019-2020,1270,compulsory-elective
702,10012,1.0,2019-2020,1198,compulsory-elective
703,10012,1.0,2019-2020,1164,compulsory-elective
704,10012,1.0,2019-2020,1273,elective
705,10012,1.0,2019-2020,1105,elective
706,10012,1.0,2019-2020,1070,elective
707,10012,1.0,2019-2020,1042,elective
708,10012,1.0,2019-2020,1031,elective
709,10012,1.0,2020-2021,1106,compulsory
710,10012,1.0,2020-2021,1160,compulsory-elective
711,10012,1.0,2020-2021,1091,compulsory-elective
712,10012,1.0,2020-2021,1062,compulsory-elective
713,10012,1.0,2020-2021,1265,elective
714,10012,1.0,2020-2021,1175,elective
715,10012,1.0,2020-2021,1142,elective
716,10012,1.0,2020-2021,1077,elective
717,10012,1.0,2020-2021,1012,elective
718,10012,1.0,2021-2022,1231,compulsory
719,10012,1.0,2021-2022,1026,compulsory
720,10012,1.0,2021-2022,1274,compulsory-elective
721,10012,1.0,2021-2022,1260,compulsory-elective
722,10012,1.0,2021-2022,1039,compulsory-elective
723,10012,1.0,2021-2022,1029,compulsory-elective
724,10012,1.0,2021-2022,1279,elective
725,10012,1.0,2021-2022,1155,elective
726,10012,1.0,2021-2022,1137,elective
727,10012,1.0,2021-2022,1089,elective
728,10012,1.0,2021-2022,1074,elective
729,10012,1.0,2021-2022,1010,elective
730,10012,1.0,2022-2023,1071,compulsory
731,10012,1.0,2022-2023,1076,compulsory-elective
732,10012,1.0,2022-2023,1044,compulsory-elective
733,10012,1.0,2022-2023,1009,compulsory-elective
734,10012,1.0,2022-2023,1270,elective
735,10012,1.0,2022-2023,1197,elective
736,10012,1.0,2022-2023,1155,elective
737,10012,1.0,2022-2023,1152,elective
738,10012,1.0,2022-2023,1078,elective
739,10012,1.0,2023-2024,1068,compulsory
740,10012,1.0,2023-2024,1012,compulsory
741,10012,1.0,2023-2024,1186,compulsory-elective
742,10012,1.0,2023-2024,1169,compulsory-elective
743,10012,1.0,2023-2024,1072,compulsory-elective
744,10012,1.0,2023-2024,1267,elective
745,10012,1.0,2023-2024,1197,elective
746,10012,1.0,2023-2024,1161,elective
747,10012,1.0,2023-2024,1065,elective
748,10012,1.0,2023-2024,1062,elective
749,10012,1.0,2023-2024,1006,elective
750,10012,2.0,2013-2014,1163,compulsory
751,10012,2.0,2013-2014,1292,compulsory-elective
752,10012,2.0,2013-2014,1227,compulsory-elective
753,10012,2.0,2013-2014,1197,compulsory-elective
754,10012,2.0,2013-2014,1299,elective
755,10012,2.0,2013-2014,1181,elective
756,10012,2.0,2013-2014,1170,elective
757,10012,2.0,2013-2014,1010,elective
758,10012,2.0,2014-2015,1248,compulsory
759,10012,2.0,2014-2015,1105,compulsory-elective
760,10012,2.0,2014-2015,1065,compulsory-elective
761,10012,2.0,2014-2015,1043,compulsory-elective
762,10012,2.0,2014-2015,1008,compulsory-elective
763,10012,2.0,2014-2015,1218,compulsory-elective
764,10012,2.0,2014-2015,1217,compulsory-elective
765,10012,2.0,2014-2015,1208,compulsory-elective
766,10012,2.0,2014-2015,1037,compulsory-elective
767,10012,2.0,2015-2016,1291,compulsory
768,10012,2.0,2015-2016,1208,compulsory
769,10012,2.0,2015-2016,1287,compulsory
770,10012,2.0,2015-2016,1066,compulsory
771,10012,2.0,2015-2016,1279,elective
772,10012,2.0,2015-2016,1153,elective
773,10012,2.0,2015-2016,1110,elective
774,10012,2.0,2015-2016,1108,elective
775,10012,2.0,2015-2016,1080,elective
776,10012,2.0,2015-2016,1054,elective
777,10012,2.0,2016-2017,1265,compulsory
778,10012,2.0,2016-2017,1222,compulsory
779,10012,2.0,2016-2017,1067,compulsory-elective
780,10012,2.0,2016-2017,1038,compulsory-elective
781,10012,2.0,2016-2017,1006,compulsory-elective
782,10012,2.0,2016-2017,1185,elective
783,10012,2.0,2016-2017,1173,elective
784,10012,2.0,2016-2017,1095,elective
785,10012,2.0,2016-2017,1083,elective
786,10012,2.0,2016-2017,1066,elective
787,10012,2.0,2016-2017,1025,elective
788,10012,2.0,2017-2018,1101,compulsory
789,10012,2.0,2017-2018,1239,compulsory-elective
790,10012,2.0,2017-2018,1102,compulsory-elective
791,10012,2.0,2017-2018,1100,compulsory-elective
792,10012,2.0,2017-2018,1238,elective
793,10012,2.0,2017-2018,1128,elective
794,10012,2.0,2017-2018,1125,elective
795,10012,2.0,2017-2018,1119,elective
796,10012,2.0,2018-2019,1142,compulsory
797,10012,2.0,2018-2019,1218,compulsory-elective
798,10012,2.0,2018-2019,1145,compulsory-elective
799,10012,2.0,2018-2019,1135,compulsory-elective
800,10012,2.0,2018-2019,1117,compulsory-elective
801,10012,2.0,2018-2019,1199,elective
802,10012,2.0,2018-2019,1172,elective
803,10012,2.0,2018-2019,1092,elective
804,10012,2.0,2018-2019,1090,elective
805,10012,2.0,2018-2019,1041,elective
806,10012,2.0,2018-2019,1028,elective
807,10012,2.0,2019-2020,1009,compulsory
808,10012,2.0,2019-2020,1285,compulsory-elective
809,10012,2.0,2019-2020,1004,compulsory-elective
810,10012,2.0,2019-2020,1186,elective
811,10012,2.0,2019-2020,1176,elective
812,10012,2.0,2019-2020,1141,elective
813,10012,2.0,2019-2020,1127,elective
814,10012,2.0,2019-2020,1105,elective
815,10012,2.0,2020-2021,1249,compulsory
816,10012,2.0,2020-2021,1013,compulsory
817,10012,2.0,2020-2021,1226,compulsory-elective
818,10012,2.0,2020-2021,1104,compulsory-elective
819,10012,2.0,2020-2021,1094,compulsory-elective
820,10012,2.0,2020-2021,1032,compulsory-elective
821,10012,2.0,2020-2021,1266,elective
822,10012,2.0,2020-2021,1245,elective
823,10012,2.0,2020-2021,1212,elective
824,10012,2.0,2020-2021,1201,elective
825,10012,2.0,2020-2021,1184,elective
826,10012,2.0,2020-2021,1121,elective
827,10012,2.0,2021-2022,1284,compulsory
828,10012,2.0,2021-2022,1173,compulsory-elective
829,10012,2.0,2021-2022,1162,compulsory-elective
830,10012,2.0,2021-2022,1111,compulsory-elective
831,10012,2.0,2021-2022,1107,compulsory-elective
832,10012,2.0,2021-2022,1183,compulsory-elective
833,10012,2.0,2021-2022,1168,compulsory-elective
834,10012,2.0,2021-2022,1120,compulsory-elective
835,10012,2.0,2021-2022,1075,compulsory-elective
836,10012,2.0,2022-2023,1035,compulsory
837,10012,2.0,2022-2023,1233,compulsory-elective
838,10012,2.0,2022-2023,1213,compulsory-elective
839,10012,2.0,2022-2023,1212,elective
840,10012,2.0,2022-2023,1109,elective
841,10012,2.0,2022-2023,1054,elective
842,10012,2.0,2022-2023,1012,elective
843,10012,2.0,2023-2024,1293,compulsory
844,10012,2.0,2023-2024,1269,compulsory-elective
845,10012,2.0,2023-2024,1206,compulsory-elective
846,10012,2.0,2023-2024,1005,compulsory-elective
847,10012,2.0,2023-2024,1229,elective
848,10012,2.0,2023-2024,1212,elective
849,10012,2.0,2023-2024,1141,elective
850,10012,2.0,2023-2024,1109,elective
851,10012,3.0,2013-2014,1248,compulsory
852,10012,3.0,2013-2014,1004,compulsory
853,10012,3.0,2013-2014,1275,compulsory-elective
854,10012,3.0,2013-2014,1236,compulsory-elective
855,10012,3.0,2013-2014,1158,compulsory-elective
856,10012,3.0,2013-2014,1297,elective
857,10012,3.0,2013-2014,1195,elective
858,10012,3.0,2013-2014,1192,elective
859,10012,3.0,2013-2014,1042,elective
860,10012,3.0,2013-2014,1009,elective
861,10012,3.0,2014-2015,1264,compulsory
862,10012,3.0,2014-2015,1118,compulsory
863,10012,3.0,2014-2015,1201,compulsory-elective
864,10012,3.0,2014-2015,1183,compulsory-elective
865,10012,3.0,2014-2015,1030,compulsory-elective
866,10012,3.0,2014-2015,1239,elective
867,10012,3.0,2014-2015,1160,elective
868,10012,3.0,2014-2015,1039,elective
869,10012,3.0,2014-2015,1005,elective
870,10012,3.0,2015-2016,1201,compulsory
871,10012,3.0,2015-2016,1061,compulsory
872,10012,3.0,2015-2016,1265,compulsory-elective
873,10012,3.0,2015-2016,1223,compulsory-elective
874,10012,3.0,2015-2016,1194,compulsory-elective
875,10012,3.0,2015-2016,1149,compulsory-elective
876,10012,3.0,2015-2016,1266,compulsory-elective
877,10012,3.0,2015-2016,1206,compulsory-elective
878,10012,3.0,2015-2016,1144,compulsory-elective
879,10012,3.0,2015-2016,1128,compulsory-elective
880,10012,3.0,2016-2017,1121,compulsory
881,10012,3.0,2016-2017,1230,compulsory-elective
882,10012,3.0,2016-2017,1111,compulsory-elective
883,10012,3.0,2016-2017,1095,compulsory-elective
884,10012,3.0,2016-2017,1284,elective
885,10012,3.0,2016-2017,1243,elective
886,10012,3.0,2016-2017,1225,elective
887,10012,3.0,2016-2017,1223,elective
888,10012,3.0,2016-2017,1221,elective
889,10012,3.0,2016-2017,1089,elective
890,10012,3.0,2017-2018,1233,compulsory
891,10012,3.0,2017-2018,1175,compulsory
892,10012,3.0,2017-2018,1229,compulsory
893,10012,3.0,2017-2018,1082,compulsory
894,10012,3.0,2017-2018,1275,elective
895,10012,3.0,2017-2018,1085,elective
896,10012,3.0,2017-2018,1083,elective
897,10012,3.0,2017-2018,1045,elective
898,10012,3.0,2018-2019,1063,compulsory
899,10012,3.0,2018-2019,1256,compulsory-elective
900,10012,3.0,2018-2019,1064,compulsory-elective
901,10012,3.0,2018-2019,1260,elective
902,10012,3.0,2018-2019,1248,elective
903,10012,3.0,2018-2019,1145,elective
904,10012,3.0,2018-2019,1072,elective
905,10012,3.0,2019-2020,1225,compulsory
906,10012,3.0,2019-2020,1078,compulsory
907,10012,3.0,2019-2020,1233,compulsory-elective
908,10012,3.0,2019-2020,1204,compulsory-elective
909,10012,3.0,2019-2020,1122,compulsory-elective
910,10012,3.0,2019-2020,1198,elective
911,10012,3.0,2019-2020,1187,elective
912,10012,3.0,2019-2020,1168,elective
913,10012,3.0,2019-2020,1091,elective
914,10012,3.0,2019-2020,1010,elective
915,10012,3.0,2020-2021,1248,compulsory
916,10012,3.0,2020-2021,1030,compulsory
917,10012,3.0,2020-2021,1238,compulsory
918,10012,3.0,2020-2021,1017,compulsory
919,10012,3.0,2020-2021,1282,elective
920,10012,3.0,2020-2021,1257,elective
921,10012,3.0,2020-2021,1231,elective
922,10012,3.0,2020-2021,1149,elective
923,10012,3.0,2020-2021,1107,elective
924,10012,3.0,2020-2021,1028,elective
925,10012,3.0,2021-2022,1057,compulsory
926,10012,3.0,2021-2022,1162,compulsory-elective
927,10012,3.0,2021-2022,1156,compulsory-elective
928,10012,3.0,2021-2022,1296,elective
929,10012,3.0,2021-2022,1250,elective
930,10012,3.0,2021-2022,1225,elective
931,10012,3.0,2021-2022,1168,elective
932,10012,3.0,2021-2022,1096,elective
933,10012,3.0,2021-2022,1070,elective
934,10012,3.0,2022-2023,1247,compulsory
935,10012,3.0,2022-2023,1041,compulsory
936,10012,3.0,2022-2023,1159,compulsory
937,10012,3.0,2022-2023,1128,compulsory
938,10012,3.0,2022-2023,1281,elective
939,10012,3.0,2022-2023,1205,elective
940,10012,3.0,2022-2023,1132,elective
941,10012,3.0,2022-2023,1113,elective
942,10012,3.0,2022-2023,1082,elective
943,10012,3.0,2022-2023,1068,elective
944,10012,3.0,2023-2024,1288,compulsory
945,10012,3.0,2023-2024,1207,compulsory
946,10012,3.0,2023-2024,1184,compulsory-elective
947,10012,3.0,2023-2024,1183,compulsory-elective
948,10012,3.0,2023-2024,1167,compulsory-elective
949,10012,3.0,2023-2024,1101,compulsory-elective
950,10012,3.0,2023-2024,1267,compulsory-elective
951,10012,3.0,2023-2024,1114,compulsory-elective
952,10012,3.0,2023-2024,1092,compulsory-elective
953,10012,3.0,2023-2024,1041,compulsory-elective
954,10013,1.0,2013-2014,1102,compulsory
955,10013,1.0,2013-2014,1075,compulsory
956,10013,1.0,2013-2014,1265,compulsory-elective
957,10013,1.0,2013-2014,1180,compulsory-elective
958,10013,1.0,2013-2014,1062,compulsory-elective
959,10013,1.0,2013-2014,1049,compulsory-elective
960,10013,1.0,2013-2014,1110,elective
961,10013,1.0,2013-2014,1086,elective
962,10013,1.0,2013-2014,1070,elective
963,10013,1.0,2013-2014,1068,elective
964,10013,1.0,2013-2014,1029,elective
965,10013,1.0,2014-2015,1232,compulsory
966,10013,1.0,2014-2015,1065,compulsory-elective
967,10013,1.0,2014-2015,1054,compulsory-elective
968,10013,1.0,2014-2015,1037,compulsory-elective
969,10013,1.0,2014-2015,1280,elective
970,10013,1.0,2014-2015,1201,elective
971,10013,1.0,2014-2015,1190,elective
972,10013,1.0,2014-2015,1095,elective
973,10013,1.0,2015-2016,1279,compulsory
974,10013,1.0,2015-2016,1245,compulsory
975,10013,1.0,2015-2016,1226,compulsory-elective
976,10013,1.0,2015-2016,1156,compulsory-elective
977,10013,1.0,2015-2016,1111,compulsory-elective
978,10013,1.0,2015-2016,1047,compulsory-elective
979,10013,1.0,2015-2016,1264,compulsory-elective
980,10013,1.0,2015-2016,1223,compulsory-elective
981,10013,1.0,2015-2016,1185,compulsory-elective
982,10013,1.0,2015-2016,1067,compulsory-elective
983,10013,1.0,2016-2017,1287,compulsory
984,10013,1.0,2016-2017,1109,compulsory
985,10013,1.0,2016-2017,1227,compulsory-elective
986,10013,1.0,2016-2017,1126,compulsory-elective
987,10013,1.0,2016-2017,1022,compulsory-elective
988,10013,1.0,2016-2017,1146,elective
989,10013,1.0,2016-2017,1098,elective
990,10013,1.0,2016-2017,1070,elective
991,10013,1.0,2016-2017,1065,elective
992,10013,1.0,2017-2018,1224,compulsory
993,10013,1.0,2017-2018,1278,compulsory-elective
994,10013,1.0,2017-2018,1168,compulsory-elective
995,10013,1.0,2017-2018,1139,compulsory-elective
996,10013,1.0,2017-2018,1128,compulsory-elective
997,10013,1.0,2017-2018,1255,compulsory-elective
998,10013,1.0,2017-2018,1183,compulsory-elective
999,10013,1.0,2017-2018,1022,compulsory-elective
1000,10013,1.0,2017-2018,1012,compulsory-elective
1001,10013,1.0,2018-2019,1157,compulsory
1002,10013,1.0,2018-2019,1064,compulsory
1003,10013,1.0,2018-2019,1184,compulsory
1004,10013,1.0,2018-2019,1177,compulsory
1005,10013,1.0,2018-2019,1206,elective
1006,10013,1.0,2018-2019,1148,elective
1007,10013,1.0,2018-2019,1086,elective
1008,10013,1.0,2018-2019,1005,elective
1009,10013,1.0,2019-2020,1178,compulsory
1010,10013,1.0,2019-2020,1080,compulsory
1011,10013,1.0,2019-2020,1240,compulsory
1012,10013,1.0,2019-2020,1009,compulsory
1013,10013,1.0,2019-2020,1234,elective
1014,10013,1.0,2019-2020,1194,elective
1015,10013,1.0,2019-2020,1126,elective
1016,10013,1.0,2019-2020,1075,elective
1017,10013,1.0,2020-2021,1250,compulsory
1018,10013,1.0,2020-2021,1091,compulsory
1019,10013,1.0,2020-2021,1086,compulsory
1020,10013,1.0,2020-2021,1050,compulsory
1021,10013,1.0,2020-2021,1263,elective
1022,10013,1.0,2020-2021,1255,elective
1023,10013,1.0,2020-2021,1240,elective
1024,10013,1.0,2020-2021,1238,elective
1025,10013,1.0,2020-2021,1228,elective
1026,10013,1.0,2020-2021,1222,elective
1027,10013,1.0,2021-2022,1189,compulsory
1028,10013,1.0,2021-2022,1076,compulsory
1029,10013,1.0,2021-2022,1205,compulsory-elective
1030,10013,1.0,2021-2022,1149,compulsory-elective
1031,10013,1.0,2021-2022,1069,compulsory-elective
1032,10013,1.0,2021-2022,1289,elective
1033,10013,1.0,2021-2022,1276,elective
1034,10013,1.0,2021-2022,1258,elective
1035,10013,1.0,2021-2022,1147,elective
1036,10013,1.0,2021-2022,1082,elective
1037,10013,1.0,2021-2022,1060,elective
1038,10013,1.0,2022-2023,1105,compulsory
1039,10013,1.0,2022-2023,1174,compulsory-elective
1040,10013,1.0,2022-2023,1113,compulsory-elective
1041,10013,1.0,2022-2023,1020,compulsory-elective
1042,10013,1.0,2022-2023,1299,elective
1043,10013,1.0,2022-2023,1243,elective
1044,10013,1.0,2022-2023,1183,elective
1045,10013,1.0,2022-2023,1178,elective
1046,10013,1.0,2022-2023,1079,elective
1047,10013,1.0,2022-2023,1042,elective
1048,10013,1.0,2023-2024,1278,compulsory
1049,10013,1.0,2023-2024,1131,compulsory
1050,10013,1.0,2023-2024,1258,compulsory-elective
1051,10013,1.0,2023-2024,1204,compulsory-elective
1052,10013,1.0,2023-2024,1024,compulsory-elective
1053,10013,1.0,2023-2024,1216,elective
1054,10013,1.0,2023-2024,1148,elective
1055,10013,1.0,2023-2024,1119,elective
1056,10013,1.0,2023-2024,1091,elective
1057,10013,1.0,2023-2024,1054,elective
1058,10013,2.0,2013-2014,1205,compulsory
1059,10013,2.0,2013-2014,1072,compulsory
1060,10013,2.0,2013-2014,1270,compulsory-elective
1061,10013,2.0,2013-2014,1137,compulsory-elective
1062,10013,2.0,2013-2014,1124,compulsory-elective
1063,10013,2.0,2013-2014,1107,compulsory-elective
1064,10013,2.0,2013-2014,1199,elective
1065,10013,2.0,2013-2014,1138,elective
1066,10013,2.0,2013-2014,1076,elective
1067,10013,2.0,2013-2014,1073,elective
1068,10013,2.0,2013-2014,1057,elective
1069,10013,2.0,2013-2014,1023,elective
1070,10013,2.0,2014-2015,1093,compulsory
1071,10013,2.0,2014-2015,1071,compulsory
1072,10013,2.0,2014-2015,1174,compulsory
1073,10013,2.0,2014-2015,1138,compulsory
1074,10013,2.0,2014-2015,1199,elective
